READ: DEBUG: X0.0000, Y-90.0000, Z-0.0125
READ: DEBUG: X-72.0000, Y-36.0000, Z-0.1875
READ: DEBUG: X-81.0000, Y-36.0000, Z-0.2000
READ: DEBUG: X-81.0000, Y-27.0000, Z-0.2312
READ: DEBUG: X-72.0000, Y-27.0000, Z-0.1875
READ: DEBUG: X-63.0000, Y-27.0000, Z-0.1375
READ: DEBUG: X-54.0000, Y-27.0000, Z-0.0750
READ: DEBUG: X-45.0000, Y-27.0000, Z-0.0437
READ: DEBUG: X-36.0000, Y-27.0000, Z0.0000
READ: DEBUG: X-27.0000, Y-27.0000, Z0.0312
READ: DEBUG: X-18.0000, Y-27.0000, Z0.0125
READ: DEBUG: X-9.0000, Y-27.0000, Z0.0250
READ: DEBUG: X0.0000, Y-27.0000, Z0.0437
READ: DEBUG: X9.0000, Y-27.0000, Z0.0437
READ: DEBUG: X18.0000, Y-27.0000, Z0.0000
READ: DEBUG: X27.0000, Y-27.0000, Z0.0125
READ: DEBUG: X36.0000, Y-27.0000, Z-0.0250
READ: DEBUG: X45.0000, Y-27.0000, Z-0.0437
READ: DEBUG: X54.0000, Y-27.0000, Z-0.0500
READ: DEBUG: X63.0000, Y-27.0000, Z-0.1000
READ: DEBUG: X72.0000, Y-27.0000, Z-0.1438
READ: DEBUG: X81.0000, Y-27.0000, Z-0.1000
READ: DEBUG: X81.0000, Y-18.0000, Z-0.1062
READ: DEBUG: X72.0000, Y-18.0000, Z-0.0688
READ: DEBUG: X63.0000, Y-18.0000, Z-0.1187
READ: DEBUG: X54.0000, Y-18.0000, Z-0.0562
READ: DEBUG: X45.0000, Y-18.0000, Z-0.0312
READ: DEBUG: X36.0000, Y-18.0000, Z-0.0250
READ: DEBUG: X27.0000, Y-18.0000, Z-0.0500
READ: DEBUG: X18.0000, Y-18.0000, Z-0.0375
READ: DEBUG: X9.0000, Y-18.0000, Z0.0188
READ: DEBUG: X0.0000, Y-18.0000, Z0.0188
READ: DEBUG: X-9.0000, Y-18.0000, Z0.0063
READ: DEBUG: X-18.0000, Y-18.0000, Z0.0063
READ: DEBUG: X-27.0000, Y-18.0000, Z-0.0688
READ: DEBUG: X-36.0000, Y-18.0000, Z-0.0062
READ: DEBUG: X-45.0000, Y-18.0000, Z0.0312
READ: DEBUG: X-54.0000, Y-18.0000, Z-0.0500
READ: DEBUG: X-63.0000, Y-18.0000, Z-0.1750
READ: DEBUG: X-72.0000, Y-18.0000, Z-0.1875
READ: DEBUG: X-81.0000, Y-18.0000, Z-0.2500
READ: DEBUG: X-81.0000, Y-9.0000, Z-0.2375
READ: DEBUG: X-72.0000, Y-9.0000, Z-0.2438
READ: DEBUG: X-63.0000, Y-9.0000, Z-0.1313
READ: DEBUG: X-54.0000, Y-9.0000, Z-0.1500
READ: DEBUG: X-45.0000, Y-9.0000, Z-0.0188
READ: DEBUG: X-36.0000, Y-9.0000, Z-0.1000
READ: DEBUG: X-27.0000, Y-9.0000, Z-0.0750
READ: DEBUG: X-18.0000, Y-9.0000, Z-0.0250
READ: DEBUG: X-9.0000, Y-9.0000, Z-0.0125
READ: DEBUG: X0.0000, Y-9.0000, Z0.0437
READ: DEBUG: X9.0000, Y-9.0000, Z0.0000
READ: DEBUG: X18.0000, Y-9.0000, Z-0.0375
READ: DEBUG: X27.0000, Y-9.0000, Z-0.0500
READ: DEBUG: X36.0000, Y-9.0000, Z-0.0625
READ: DEBUG: X45.0000, Y-9.0000, Z-0.0188
READ: DEBUG: X54.0000, Y-9.0000, Z-0.0750
READ: DEBUG: X63.0000, Y-9.0000, Z-0.0938
READ: DEBUG: X72.0000, Y-9.0000, Z-0.1313
READ: DEBUG: X81.0000, Y-9.0000, Z-0.1625
READ: DEBUG: X90.0000, Y0.0000, Z-0.1750
READ: DEBUG: X81.0000, Y0.0000, Z-0.0938
READ: DEBUG: X72.0000, Y0.0000, Z-0.1187
READ: DEBUG: X63.0000, Y0.0000, Z-0.0813
READ: DEBUG: X54.0000, Y0.0000, Z-0.0938
READ: DEBUG: X45.0000, Y0.0000, Z-0.0750
READ: DEBUG: X36.0000, Y0.0000, Z0.0063
READ: DEBUG: X27.0000, Y0.0000, Z-0.0312
READ: DEBUG: X18.0000, Y0.0000, Z-0.0375
READ: DEBUG: X9.0000, Y0.0000, Z-0.0125
READ: DEBUG: X0.0000, Y0.0000, Z0.0063
READ: DEBUG: X-9.0000, Y0.0000, Z-0.0125
READ: DEBUG: X-18.0000, Y0.0000, Z-0.0500
READ: DEBUG: X-27.0000, Y0.0000, Z-0.0375
READ: DEBUG: X-36.0000, Y0.0000, Z-0.1062
READ: DEBUG: X-45.0000, Y0.0000, Z-0.1562
READ: DEBUG: X-54.0000, Y0.0000, Z-0.1500
READ: DEBUG: X-63.0000, Y0.0000, Z-0.1625
READ: DEBUG: X-72.0000, Y0.0000, Z-0.2562
READ: DEBUG: X-81.0000, Y0.0000, Z-0.2875
READ: DEBUG: X-90.0000, Y0.0000, Z-0.3000
READ: DEBUG: X-81.0000, Y9.0000, Z-0.3000
READ: DEBUG: X-72.0000, Y9.0000, Z-0.2812
READ: DEBUG: X-63.0000, Y9.0000, Z-0.2125
READ: DEBUG: X-54.0000, Y9.0000, Z-0.2250
READ: DEBUG: X-45.0000, Y9.0000, Z-0.1250
READ: DEBUG: X-36.0000, Y9.0000, Z-0.0375
READ: DEBUG: X-27.0000, Y9.0000, Z-0.1125
READ: DEBUG: X-18.0000, Y9.0000, Z-0.0625
READ: DEBUG: X-9.0000, Y9.0000, Z-0.0687
READ: DEBUG: X0.0000, Y9.0000, Z0.0312
READ: DEBUG: X9.0000, Y9.0000, Z0.0188
READ: DEBUG: X18.0000, Y9.0000, Z-0.0437
READ: DEBUG: X27.0000, Y9.0000, Z-0.0188
READ: DEBUG: X36.0000, Y9.0000, Z-0.0437
READ: DEBUG: X45.0000, Y9.0000, Z-0.0875
READ: DEBUG: X54.0000, Y9.0000, Z-0.0813
READ: DEBUG: X63.0000, Y9.0000, Z-0.1313
READ: DEBUG: X72.0000, Y9.0000, Z-0.0875
READ: DEBUG: X81.0000, Y9.0000, Z-0.1812
READ: DEBUG: X81.0000, Y18.0000, Z-0.1437
READ: DEBUG: X72.0000, Y18.0000, Z-0.1500
READ: DEBUG: X63.0000, Y18.0000, Z-0.0500
READ: DEBUG: X54.0000, Y18.0000, Z-0.0750
READ: DEBUG: X45.0000, Y18.0000, Z-0.1312
READ: DEBUG: X36.0000, Y18.0000, Z-0.0875
READ: DEBUG: X27.0000, Y18.0000, Z-0.0938
READ: DEBUG: X18.0000, Y18.0000, Z-0.0313
READ: DEBUG: X9.0000, Y18.0000, Z-0.0750
READ: DEBUG: X0.0000, Y18.0000, Z-0.0938
READ: DEBUG: X-9.0000, Y18.0000, Z0.0250
READ: DEBUG: X-18.0000, Y18.0000, Z-0.0875
READ: DEBUG: X-27.0000, Y18.0000, Z-0.1063
READ: DEBUG: X-36.0000, Y18.0000, Z-0.1062
READ: DEBUG: X-45.0000, Y18.0000, Z-0.0375
READ: DEBUG: X-54.0000, Y18.0000, Z-0.1687
READ: DEBUG: X-63.0000, Y18.0000, Z-0.2812
READ: DEBUG: X-72.0000, Y18.0000, Z-0.2750
READ: DEBUG: X-81.0000, Y18.0000, Z-0.3250
READ: DEBUG: X-81.0000, Y27.0000, Z-0.3687
READ: DEBUG: X-72.0000, Y27.0000, Z-0.3187
READ: DEBUG: X-63.0000, Y27.0000, Z-0.2750
READ: DEBUG: X-54.0000, Y27.0000, Z-0.1562
READ: DEBUG: X-45.0000, Y27.0000, Z-0.2250
READ: DEBUG: X-36.0000, Y27.0000, Z-0.0938
READ: DEBUG: X-27.0000, Y27.0000, Z-0.0750
READ: DEBUG: X-18.0000, Y27.0000, Z-0.1438
READ: DEBUG: X-9.0000, Y27.0000, Z-0.0313
READ: DEBUG: X0.0000, Y27.0000, Z0.0063
READ: DEBUG: X9.0000, Y27.0000, Z-0.0313
READ: DEBUG: X18.0000, Y27.0000, Z-0.1188
READ: DEBUG: X27.0000, Y27.0000, Z-0.0812
READ: DEBUG: X36.0000, Y27.0000, Z-0.0813
READ: DEBUG: X45.0000, Y27.0000, Z-0.0813
READ: DEBUG: X54.0000, Y27.0000, Z-0.1438
READ: DEBUG: X63.0000, Y27.0000, Z-0.1187
READ: DEBUG: X72.0000, Y27.0000, Z-0.1250
READ: DEBUG: X81.0000, Y27.0000, Z-0.1438
READ: DEBUG: X81.0000, Y36.0000, Z-0.0937
READ: DEBUG: X72.0000, Y36.0000, Z-0.2063
READ: DEBUG: X63.0000, Y36.0000, Z-0.1125
READ: DEBUG: X54.0000, Y36.0000, Z-0.1438
READ: DEBUG: X45.0000, Y36.0000, Z-0.0812
READ: DEBUG: X36.0000, Y36.0000, Z-0.1125
READ: DEBUG: X27.0000, Y36.0000, Z-0.0500
READ: DEBUG: X18.0000, Y36.0000, Z-0.0875
READ: DEBUG: X9.0000, Y36.0000, Z-0.0875
READ: DEBUG: X0.0000, Y36.0000, Z-0.1000
READ: DEBUG: X-9.0000, Y36.0000, Z-0.0938
READ: DEBUG: X-18.0000, Y36.0000, Z-0.1500
READ: DEBUG: X-27.0000, Y36.0000, Z-0.0687
READ: DEBUG: X-36.0000, Y36.0000, Z-0.1313
READ: DEBUG: X-45.0000, Y36.0000, Z-0.1687
READ: DEBUG: X-54.0000, Y36.0000, Z-0.2438
READ: DEBUG: X-63.0000, Y36.0000, Z-0.2438
READ: DEBUG: X-72.0000, Y36.0000, Z-0.2188
READ: DEBUG: X-81.0000, Y36.0000, Z-0.3375
READ: DEBUG: X-72.0000, Y45.0000, Z-0.3063
READ: DEBUG: X-63.0000, Y45.0000, Z-0.2250
READ: DEBUG: X-54.0000, Y45.0000, Z-0.2125
READ: DEBUG: X-45.0000, Y45.0000, Z-0.1813
READ: DEBUG: X-36.0000, Y45.0000, Z-0.1375
READ: DEBUG: X-27.0000, Y45.0000, Z-0.1812
READ: DEBUG: X-18.0000, Y45.0000, Z-0.1937
READ: DEBUG: X-9.0000, Y45.0000, Z-0.0938
READ: DEBUG: X0.0000, Y45.0000, Z-0.0625
READ: DEBUG: X9.0000, Y45.0000, Z-0.0875
READ: DEBUG: X18.0000, Y45.0000, Z-0.1500
READ: DEBUG: X27.0000, Y45.0000, Z-0.0187
READ: DEBUG: X36.0000, Y45.0000, Z-0.1312
READ: DEBUG: X45.0000, Y45.0000, Z-0.1438
READ: DEBUG: X54.0000, Y45.0000, Z-0.1687
READ: DEBUG: X63.0000, Y45.0000, Z-0.0750
READ: DEBUG: X72.0000, Y45.0000, Z-0.1438
READ: DEBUG: X72.0000, Y54.0000, Z-0.1563
READ: DEBUG: X63.0000, Y54.0000, Z-0.2187
READ: DEBUG: X54.0000, Y54.0000, Z-0.1812
READ: DEBUG: X45.0000, Y54.0000, Z-0.1625
READ: DEBUG: X36.0000, Y54.0000, Z-0.0938
READ: DEBUG: X27.0000, Y54.0000, Z-0.1375
READ: DEBUG: X18.0000, Y54.0000, Z-0.1500
READ: DEBUG: X9.0000, Y54.0000, Z-0.0813
READ: DEBUG: X0.0000, Y54.0000, Z-0.1813
READ: DEBUG: X-9.0000, Y54.0000, Z-0.1188
READ: DEBUG: X-18.0000, Y54.0000, Z-0.1875
READ: DEBUG: X-27.0000, Y54.0000, Z-0.1687
READ: DEBUG: X-36.0000, Y54.0000, Z-0.1000
READ: DEBUG: X-45.0000, Y54.0000, Z-0.2438
READ: DEBUG: X-54.0000, Y54.0000, Z-0.2312
READ: DEBUG: X-63.0000, Y54.0000, Z-0.2875
READ: DEBUG: X-72.0000, Y54.0000, Z-0.3438
READ: DEBUG: X-63.0000, Y63.0000, Z-0.2063
READ: DEBUG: X-54.0000, Y63.0000, Z-0.1250
READ: DEBUG: X-45.0000, Y63.0000, Z-0.2375
READ: DEBUG: X-36.0000, Y63.0000, Z-0.2375
READ: DEBUG: X-27.0000, Y63.0000, Z-0.1687
READ: DEBUG: X-18.0000, Y63.0000, Z-0.0500
READ: DEBUG: X-9.0000, Y63.0000, Z-0.1125
READ: DEBUG: X0.0000, Y63.0000, Z-0.1813
READ: DEBUG: X9.0000, Y63.0000, Z-0.1000
READ: DEBUG: X18.0000, Y63.0000, Z-0.1375
READ: DEBUG: X27.0000, Y63.0000, Z-0.1438
READ: DEBUG: X36.0000, Y63.0000, Z-0.1313
READ: DEBUG: X45.0000, Y63.0000, Z-0.0938
READ: DEBUG: X54.0000, Y63.0000, Z-0.1125
READ: DEBUG: X63.0000, Y63.0000, Z-0.2000
READ: DEBUG: X54.0000, Y72.0000, Z-0.2500
READ: DEBUG: X45.0000, Y72.0000, Z-0.1812
READ: DEBUG: X36.0000, Y72.0000, Z-0.0938
READ: DEBUG: X27.0000, Y72.0000, Z-0.1250
READ: DEBUG: X18.0000, Y72.0000, Z-0.1125
READ: DEBUG: X9.0000, Y72.0000, Z-0.1625
READ: DEBUG: X0.0000, Y72.0000, Z-0.1187
READ: DEBUG: X-9.0000, Y72.0000, Z-0.1375
READ: DEBUG: X-18.0000, Y72.0000, Z-0.2562
READ: DEBUG: X-27.0000, Y72.0000, Z-0.1313
READ: DEBUG: X-36.0000, Y72.0000, Z-0.1687
READ: DEBUG: X-45.0000, Y72.0000, Z-0.2000
READ: DEBUG: X-54.0000, Y72.0000, Z-0.2438
READ: DEBUG: X-36.0000, Y81.0000, Z-0.2250
READ: DEBUG: X-27.0000, Y81.0000, Z-0.1062
READ: DEBUG: X-18.0000, Y81.0000, Z-0.0875
READ: DEBUG: X-9.0000, Y81.0000, Z-0.2312
READ: DEBUG: X0.0000, Y81.0000, Z-0.1500
READ: DEBUG: X9.0000, Y81.0000, Z-0.2250
READ: DEBUG: X18.0000, Y81.0000, Z-0.2563
READ: DEBUG: X27.0000, Y81.0000, Z-0.2312
READ: DEBUG: X36.0000, Y81.0000, Z-0.1938
READ: DEBUG: X0.0000, Y90.0000, Z-0.1313
